id,institution_id,account_id,user_id,categorie_id,type,plaid_ref,montant,devise,commentaire,destinataire,destinataire_logo,date_emission,date_validation,role_id,nom,prenom,plaind_access,email,financial_profile,monthly_income_base,monthly_income_summer
9794,1,133,34,2,debit,3146b856-fe00-3dab-81c7-3ecaf11d6ee8,420.0,EUR,Loyer colocation,Bouchet Hubert S.A.S.,https://via.placeholder.com/100x100.png/000077?text=business+omnis,2026-04-01 00:00:00,2026-04-01 00:00,3,Arthur,François,,qlanglois@example.com,,,
9795,4,135,34,2,debit,c10ee619-c6b0-3559-b7ef-2cb88b5c1166,45.0,EUR,Charges/Eau/Gaz,Devaux,https://via.placeholder.com/100x100.png/00ddbb?text=business+aut,2026-04-05 00:00:00,2026-04-05 00:00,3,Arthur,François,,qlanglois@example.com,,,
9796,4,135,34,2,debit,16f08b48-8a33-3b67-9284-d165c2b84079,20.0,EUR,Internet WiFi,Menard,https://via.placeholder.com/100x100.png/001133?text=business+neque,2026-04-15 00:00:00,2026-04-15 00:00,3,Arthur,François,,qlanglois@example.com,,,
9797,5,136,34,13,debit,f5f2176a-8523-3be2-808b-a3386f50e7e9,15.0,EUR,Forfait mobile,Herve S.A.,https://via.placeholder.com/100x100.png/005566?text=business+magni,2026-04-10 00:00:00,2026-04-10 00:00,3,Arthur,François,,qlanglois@example.com,,,
9798,5,136,34,3,debit,443b71ce-da4f-35b3-a8f3-cab908ed16aa,40.0,EUR,Abonnement transport,Sauvage,https://via.placeholder.com/100x100.png/009944?text=business+et,2026-04-01 00:00:00,2026-04-01 00:00,3,Arthur,François,,qlanglois@example.com,,,
9799,1,133,34,5,debit,8c5a0e3a-79fc-32df-a3c4-ffbce29de058,20.0,EUR,Salle de sport,Fontaine S.A.,https://via.placeholder.com/100x100.png/0022dd?text=business+totam,2026-04-24 00:00:00,2026-04-24 00:00,3,Arthur,François,,qlanglois@example.com,,,
9800,1,133,34,4,debit,89e85111-f004-33d4-b18e-d13e29e80915,12.22,EUR,Cinema/Concerts,De Sousa S.A.,https://via.placeholder.com/100x100.png/00cc00?text=business+saepe,2026-04-17 00:00:00,2026-04-17 00:00,3,Arthur,François,,qlanglois@example.com,,,
9801,5,136,34,1,debit,462b3d28-728e-359b-ab9a-1e0012cc171e,10.59,EUR,Dejeuner entre amis,Pelletier,https://via.placeholder.com/100x100.png/001155?text=business+numquam,2026-04-09 00:00:00,2026-04-09 00:00,3,Arthur,François,,qlanglois@example.com,,,
9802,5,136,34,4,debit,4822aaa0-d70e-3fa7-aa28-93e537a16c76,16.41,EUR,Sorties/Soirees,Texier,https://via.placeholder.com/100x100.png/00bb88?text=business+odio,2026-04-24 00:00:00,2026-04-24 00:00,3,Arthur,François,,qlanglois@example.com,,,
9803,5,136,34,4,debit,01524a89-bd8e-30a4-bfe2-69eb6d3d2ee3,18.69,EUR,Cinema/Concerts,Dubois Chevalier S.A.S.,https://via.placeholder.com/100x100.png/0011cc?text=business+eveniet,2026-04-01 00:00:00,2026-04-01 00:00,3,Arthur,François,,qlanglois@example.com,,,
9804,5,136,34,12,debit,ffafa39c-36fa-3f8c-883e-ca9ddb97ca41,97.35,EUR,Epargne/Urgence,Rey Payet SAS,https://via.placeholder.com/100x100.png/00ff99?text=business+eveniet,2026-04-21 00:00:00,2026-04-21 00:00,3,Arthur,François,,qlanglois@example.com,,,
9805,5,136,34,1,debit,db1a038c-ec91-3574-a480-9c299da3ea50,10.39,EUR,Dejeuner entre amis,Becker,https://via.placeholder.com/100x100.png/0022aa?text=business+corrupti,2026-04-26 00:00:00,2026-04-26 00:00,3,Arthur,François,,qlanglois@example.com,,,
9806,1,133,34,1,debit,4a15665d-0eef-3c8b-ba7b-34253681592a,7.84,EUR,Restaurant U / Cafeteria,Martinez Hubert SA,https://via.placeholder.com/100x100.png/00bb88?text=business+occaecati,2026-04-22 00:00:00,2026-04-22 00:00,3,Arthur,François,,qlanglois@example.com,,,
9807,1,133,34,1,debit,83011268-774c-3d8b-b842-f5fbc839aebe,36.63,EUR,Courses alimentaires,Mahe SA,https://via.placeholder.com/100x100.png/006633?text=business+corporis,2026-04-19 00:00:00,2026-04-19 00:00,3,Arthur,François,,qlanglois@example.com,,,
9808,1,134,34,4,debit,8c4c3237-d294-36b3-990e-d010495392c1,53.48,EUR,Vetements/Chaussures,Raymond,https://via.placeholder.com/100x100.png/00dd44?text=business+modi,2026-04-15 00:00:00,2026-04-15 00:00,3,Arthur,François,,qlanglois@example.com,,,
9809,1,133,34,1,debit,ac347b5f-1baf-33f2-85cd-d4d6e4954dba,35.24,EUR,Courses alimentaires,Dubois,https://via.placeholder.com/100x100.png/00bbee?text=business+quod,2026-04-01 00:00:00,2026-04-01 00:00,3,Arthur,François,,qlanglois@example.com,,,
9810,5,136,34,6,credit,3525a438-697e-3cd1-8ecf-9214da23a684,500.0,EUR,Bourse mensuelle,Carlier,https://via.placeholder.com/100x100.png/00ff88?text=business+debitis,2026-05-03 00:00:00,2026-05-03 00:00,3,Arthur,François,,qlanglois@example.com,,,
9811,5,136,34,14,credit,29883135-4f8b-3df9-8418-e7ce639de135,320.0,EUR,APL (Aide Logement),Pineau et Fils,https://via.placeholder.com/100x100.png/0077ee?text=business+excepturi,2026-05-05 00:00:00,2026-05-05 00:00,3,Arthur,François,,qlanglois@example.com,,,
9812,5,136,34,6,credit,d870f2b0-ecc8-35af-b27f-a8f8194c2cc9,60.0,EUR,Job étudiant - Tutoring,Joly,https://via.placeholder.com/100x100.png/00aa11?text=business+ab,2026-05-20 00:00:00,2026-05-20 00:00,3,Arthur,François,,qlanglois@example.com,,,
9813,1,133,34,2,debit,165e69e8-f105-3b1a-9df3-118795a7cce3,420.0,EUR,Loyer colocation,Lebon,https://via.placeholder.com/100x100.png/00bbcc?text=business+quasi,2026-05-01 00:00:00,2026-05-01 00:00,3,Arthur,François,,qlanglois@example.com,,,
9814,5,136,34,2,debit,d098d5b3-370a-3a32-a3d9-ccc30bd744cd,45.0,EUR,Charges/Eau/Gaz,Baudry,https://via.placeholder.com/100x100.png/003399?text=business+ipsa,2026-05-05 00:00:00,2026-05-05 00:00,3,Arthur,François,,qlanglois@example.com,,,
9815,5,136,34,2,debit,714a2b57-e6ac-3989-8e57-e1215964d062,20.0,EUR,Internet WiFi,Paris,https://via.placeholder.com/100x100.png/001166?text=business+in,2026-05-15 00:00:00,2026-05-15 00:00,3,Arthur,François,,qlanglois@example.com,,,
9816,1,133,34,13,debit,f9d8c6a3-d13e-3820-aa95-05241a3f6519,15.0,EUR,Forfait mobile,Faure,https://via.placeholder.com/100x100.png/00ffcc?text=business+iure,2026-05-10 00:00:00,2026-05-10 00:00,3,Arthur,François,,qlanglois@example.com,,,
9817,1,134,34,3,debit,f90c0db5-4a29-38a0-bf70-1c99c27b60f3,40.0,EUR,Abonnement transport,Briand SAS,https://via.placeholder.com/100x100.png/00cc33?text=business+voluptate,2026-05-01 00:00:00,2026-05-01 00:00,3,Arthur,François,,qlanglois@example.com,,,
9818,4,135,34,1,debit,1eddeb8f-dfd2-3dc5-bf0a-fc7edf335ebd,36.79,EUR,Courses alimentaires,Turpin,https://via.placeholder.com/100x100.png/007711?text=business+reprehenderit,2026-05-10 00:00:00,2026-05-10 00:00,3,Arthur,François,,qlanglois@example.com,,,
9819,5,136,34,5,debit,b00f4257-c6f3-3e5b-9445-753f3456a43c,20.0,EUR,Salle de sport,Marchand Teixeira SAS,https://via.placeholder.com/100x100.png/00cc44?text=business+molestiae,2026-05-15 00:00:00,2026-05-15 00:00,3,Arthur,François,,qlanglois@example.com,,,
9820,1,134,34,4,debit,659ef47c-d274-38ed-a944-5cf63b68ceab,47.92,EUR,Vetements/Chaussures,Torres,https://via.placeholder.com/100x100.png/0033ee?text=business+eaque,2026-05-10 00:00:00,2026-05-10 00:00,3,Arthur,François,,qlanglois@example.com,,,
9821,1,134,34,1,debit,bb97aaeb-3bb3-3752-9342-d360e3dd0b20,47.53,EUR,Courses alimentaires,Boulay Courtois SAS,https://via.placeholder.com/100x100.png/00dd00?text=business+a,2026-05-27 00:00:00,2026-05-27 00:00,3,Arthur,François,,qlanglois@example.com,,,
9822,4,199,50,6,credit,4f9768de-9d60-395c-911d-78d891e6cd0f,500.0,EUR,Bourse mensuelle,Lefebvre Guyot SAS,https://via.placeholder.com/100x100.png/007733?text=business+rerum,2024-11-03 00:00:00,2024-11-03 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9823,1,198,50,6,credit,4a9228b8-a20e-3c92-bda3-f56f1eb58809,60.0,EUR,Job étudiant - Tutoring,Morin,https://via.placeholder.com/100x100.png/00ff11?text=business+ipsa,2024-11-23 00:00:00,2024-11-23 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9824,1,198,50,2,debit,cd4ed947-9df0-3ca6-9737-e6d0996b9bb2,420.0,EUR,Loyer colocation,Buisson,https://via.placeholder.com/100x100.png/004477?text=business+dicta,2024-11-01 00:00:00,2024-11-01 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9825,1,197,50,2,debit,a522cfa7-95b6-3cbf-b046-9587c32e3007,65.0,EUR,Charges/Eau/Gaz,Guyon S.A.R.L.,https://via.placeholder.com/100x100.png/003311?text=business+quam,2024-11-05 00:00:00,2024-11-05 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9826,5,200,50,2,debit,2c7d4e05-6c73-3b8d-9efb-6bd517d2ea8e,20.0,EUR,Internet WiFi,Toussaint Cohen SARL,https://via.placeholder.com/100x100.png/00aaee?text=business+odio,2024-11-15 00:00:00,2024-11-15 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9827,4,199,50,13,debit,2faa3b37-e0ab-3943-9c1f-1a7916eb9370,15.0,EUR,Forfait mobile,Aubert Maury S.A.,https://via.placeholder.com/100x100.png/009911?text=business+eaque,2024-11-10 00:00:00,2024-11-10 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9828,4,199,50,3,debit,2a16e04e-813a-3a55-b0de-9f5eb157115a,40.0,EUR,Abonnement transport,Hamon,https://via.placeholder.com/100x100.png/001144?text=business+dolore,2024-11-01 00:00:00,2024-11-01 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9829,5,200,50,12,debit,07149f69-05d1-3fc0-82b8-88e14e322d28,79.05,EUR,Epargne/Urgence,Blin,https://via.placeholder.com/100x100.png/009955?text=business+dicta,2024-11-09 00:00:00,2024-11-09 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9830,4,199,50,1,debit,c9254678-666e-38ca-a503-de2b9bf86e99,11.85,EUR,Dejeuner entre amis,Vaillant,https://via.placeholder.com/100x100.png/002211?text=business+omnis,2024-11-25 00:00:00,2024-11-25 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9831,4,199,50,4,debit,a9281d98-1287-3233-b258-10c156db3fe4,58.15,EUR,Vetements/Chaussures,Joubert et Fils,https://via.placeholder.com/100x100.png/00ccaa?text=business+ad,2024-11-12 00:00:00,2024-11-12 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9832,1,197,50,1,debit,cfee175c-a0c9-3d3c-a6cd-be6c3a761aab,38.17,EUR,Courses alimentaires,Lefebvre,https://via.placeholder.com/100x100.png/00ff44?text=business+sed,2024-11-09 00:00:00,2024-11-09 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9833,4,199,50,1,debit,f06cf338-adec-3202-9902-cd1ae51496ca,5.39,EUR,Restaurant U / Cafeteria,Picard,https://via.placeholder.com/100x100.png/0055ff?text=business+quidem,2024-11-10 00:00:00,2024-11-10 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9834,4,199,50,5,debit,4f515f5a-0456-3697-965b-3578838e07f6,16.6,EUR,Pharmacie/Sante,Masse,https://via.placeholder.com/100x100.png/0000bb?text=business+beatae,2024-11-27 00:00:00,2024-11-27 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9835,1,197,50,1,debit,350744ad-2175-3c57-8083-a9b4071d9fc4,5.3,EUR,Restaurant U / Cafeteria,Guillet S.A.,https://via.placeholder.com/100x100.png/00ee00?text=business+dolores,2024-11-18 00:00:00,2024-11-18 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9836,1,198,50,4,debit,1c379978-c0d7-3efe-9cf2-0b05d91496bf,17.43,EUR,Sorties/Soirees,Allard S.A.,https://via.placeholder.com/100x100.png/005533?text=business+ut,2024-11-03 00:00:00,2024-11-03 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9837,1,198,50,4,debit,9d48ffd4-2136-3f54-ad95-6ed857a8fe30,17.33,EUR,Sorties/Soirees,Maillot,https://via.placeholder.com/100x100.png/00aa66?text=business+aut,2024-11-14 00:00:00,2024-11-14 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9838,1,197,50,6,credit,29200ade-a006-3db8-9d24-dd12b9260b9c,500.0,EUR,Bourse mensuelle,Perret,https://via.placeholder.com/100x100.png/000000?text=business+ea,2024-12-03 00:00:00,2024-12-03 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9839,1,198,50,6,credit,bf6d0e08-af4d-35ef-9108-bc5980c8c688,60.0,EUR,Job étudiant - Tutoring,Raymond,https://via.placeholder.com/100x100.png/009966?text=business+dolores,2024-12-19 00:00:00,2024-12-19 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9840,4,199,50,2,debit,0c12b9fb-5fc9-34ff-a2a8-877a07cbd5e9,420.0,EUR,Loyer colocation,Aubry,https://via.placeholder.com/100x100.png/00ffff?text=business+dolorem,2024-12-01 00:00:00,2024-12-01 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9841,5,200,50,2,debit,11183829-c046-3863-8d58-4a6ee9a5f859,65.0,EUR,Charges/Eau/Gaz,Boutin,https://via.placeholder.com/100x100.png/0077ee?text=business+ipsa,2024-12-05 00:00:00,2024-12-05 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9842,1,197,50,2,debit,d35b84d2-2982-39c0-b6a8-3ac7840ebbb8,20.0,EUR,Internet WiFi,Barthelemy Bouvier SA,https://via.placeholder.com/100x100.png/0066ff?text=business+quas,2024-12-15 00:00:00,2024-12-15 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9843,5,200,50,13,debit,7bc5e692-d71c-3549-b207-dc81905e247b,15.0,EUR,Forfait mobile,Berthelot,https://via.placeholder.com/100x100.png/007744?text=business+repellat,2024-12-10 00:00:00,2024-12-10 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9844,5,200,50,3,debit,7cdf39c4-ad89-36f7-bdda-0eedf88131ad,40.0,EUR,Abonnement transport,Barbe,https://via.placeholder.com/100x100.png/00bb66?text=business+vel,2024-12-01 00:00:00,2024-12-01 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9845,1,197,50,9,debit,e3329934-d1ed-3831-b36f-8100db19517a,53.15,EUR,Livres/Manuels,Marin Denis SA,https://via.placeholder.com/100x100.png/002200?text=business+qui,2024-12-03 00:00:00,2024-12-03 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9846,4,199,50,5,debit,8a2aa3c0-34ef-35f6-8640-8daa3a4e5769,16.53,EUR,Pharmacie/Sante,Hoarau Lecoq et Fils,https://via.placeholder.com/100x100.png/000044?text=business+possimus,2024-12-22 00:00:00,2024-12-22 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9847,5,200,50,4,debit,b115d16f-3460-3123-acee-cfb630b669d9,23.48,EUR,Sorties/Soirees,Costa Grenier SAS,https://via.placeholder.com/100x100.png/007788?text=business+perferendis,2024-12-04 00:00:00,2024-12-04 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9848,1,197,50,1,debit,4decbd6b-7357-3d44-b496-a9f6addff4ca,7.14,EUR,Restaurant U / Cafeteria,Chretien,https://via.placeholder.com/100x100.png/0088dd?text=business+velit,2024-12-21 00:00:00,2024-12-21 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9849,1,198,50,12,debit,095b3c28-377e-3a30-9f23-c85d3e739161,68.48,EUR,Epargne/Urgence,Garcia,https://via.placeholder.com/100x100.png/00ff22?text=business+enim,2024-12-07 00:00:00,2024-12-07 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9850,5,200,50,1,debit,d92343e0-8a93-357c-929d-4d52bbcbfc9f,6.91,EUR,Restaurant U / Cafeteria,Da Costa,https://via.placeholder.com/100x100.png/009999?text=business+iure,2024-12-12 00:00:00,2024-12-12 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9851,1,197,50,12,debit,ffadb721-840a-3acb-a3e5-510071d01780,64.58,EUR,Epargne/Urgence,Rousset Gillet SAS,https://via.placeholder.com/100x100.png/007733?text=business+omnis,2024-12-07 00:00:00,2024-12-07 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9852,4,199,50,1,debit,8eff6f56-096e-35dc-b84f-e88cb0044887,42.43,EUR,Courses alimentaires,Bourdon Salmon SAS,https://via.placeholder.com/100x100.png/00bb33?text=business+et,2024-12-09 00:00:00,2024-12-09 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9853,1,197,50,14,debit,967a9ced-1308-31cb-813c-d1cc4f529cbc,295.36,EUR,Cadeaux,Martinez,https://via.placeholder.com/100x100.png/002255?text=business+non,2024-12-13 00:00:00,2024-12-13 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9854,1,197,50,1,debit,6ca79f28-bc30-3cb5-8b94-f76c2af48f1f,39.89,EUR,Courses alimentaires,Hubert Maurice et Fils,https://via.placeholder.com/100x100.png/00aabb?text=business+sed,2024-12-19 00:00:00,2024-12-19 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9855,4,199,50,5,debit,e2f29bd7-9197-3816-8bb3-069ef13f4934,20.0,EUR,Salle de sport,Leroux,https://via.placeholder.com/100x100.png/001111?text=business+et,2024-12-26 00:00:00,2024-12-26 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9856,1,198,50,6,credit,4cd2f40d-5bcd-34ca-a30a-16cdc8402b9c,500.0,EUR,Bourse mensuelle,Poirier,https://via.placeholder.com/100x100.png/006611?text=business+in,2025-01-03 00:00:00,2025-01-03 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9857,1,198,50,6,credit,11023fe9-d7cf-3488-b851-a2edd9aa62aa,60.0,EUR,Job étudiant - Tutoring,Lemonnier Rocher SAS,https://via.placeholder.com/100x100.png/00dddd?text=business+ut,2025-01-05 00:00:00,2025-01-05 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9858,1,197,50,2,debit,7f957d71-e895-37f5-9381-e385cc39ac53,420.0,EUR,Loyer colocation,Lambert S.A.R.L.,https://via.placeholder.com/100x100.png/00dd77?text=business+iure,2025-01-01 00:00:00,2025-01-01 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9859,1,197,50,2,debit,4d9f8e00-4f6f-3e4a-8e43-6a15e82225a3,65.0,EUR,Charges/Eau/Gaz,Chauvet,https://via.placeholder.com/100x100.png/00ff44?text=business+quam,2025-01-05 00:00:00,2025-01-05 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9860,5,200,50,2,debit,96138502-06f4-354f-8da2-bedef936c15a,20.0,EUR,Internet WiFi,Morin,https://via.placeholder.com/100x100.png/003377?text=business+doloremque,2025-01-15 00:00:00,2025-01-15 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9861,4,199,50,13,debit,1242bf0f-0e4e-3505-ac6c-a53783f79cf8,15.0,EUR,Forfait mobile,Guillaume Da Silva SARL,https://via.placeholder.com/100x100.png/003333?text=business+voluptas,2025-01-10 00:00:00,2025-01-10 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9862,5,200,50,3,debit,da399003-b5a4-3ab1-94a9-1a89b6cbdd42,40.0,EUR,Abonnement transport,Guilbert Fernandez S.A.S.,https://via.placeholder.com/100x100.png/005577?text=business+nihil,2025-01-01 00:00:00,2025-01-01 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9863,5,200,50,4,debit,549264f2-745c-3fb4-a89a-dd3597ab091e,15.63,EUR,Sorties/Soirees,Payet,https://via.placeholder.com/100x100.png/0088ff?text=business+qui,2025-01-04 00:00:00,2025-01-04 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9864,1,198,50,5,debit,59927678-514a-32c6-9e15-1192f7d45749,20.0,EUR,Salle de sport,Gautier,https://via.placeholder.com/100x100.png/00cccc?text=business+et,2025-01-05 00:00:00,2025-01-05 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9865,4,199,50,4,debit,60e531ec-1968-37de-b72d-4473787e36bb,22.29,EUR,Sorties/Soirees,Raynaud,https://via.placeholder.com/100x100.png/002299?text=business+autem,2025-01-16 00:00:00,2025-01-16 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9866,1,197,50,4,debit,72d7f6e0-5271-34da-91e6-4556e954a88e,47.98,EUR,Vetements/Chaussures,Bertin Nguyen SA,https://via.placeholder.com/100x100.png/00bb22?text=business+mollitia,2025-01-25 00:00:00,2025-01-25 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9867,1,197,50,1,debit,b6f77f15-8b03-3159-aeaf-1b8a9def4337,13.73,EUR,Dejeuner entre amis,Baron Maury SAS,https://via.placeholder.com/100x100.png/003377?text=business+ea,2025-01-28 00:00:00,2025-01-28 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9868,5,200,50,9,debit,0c9898be-b860-3b08-9f1d-661e09c7fc48,99.65,EUR,Fournitures scolaires,Parent,https://via.placeholder.com/100x100.png/0066ff?text=business+sed,2025-01-27 00:00:00,2025-01-27 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9869,1,198,50,6,credit,0fb9e547-1b1d-31f4-bb30-05bb69cb8223,500.0,EUR,Bourse mensuelle,Herve,https://via.placeholder.com/100x100.png/00aa33?text=business+perspiciatis,2025-02-03 00:00:00,2025-02-03 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9870,5,200,50,6,credit,0ecc3f71-5d2e-33c5-bb11-4eacba2ef8a3,60.0,EUR,Job étudiant - Tutoring,Peltier,https://via.placeholder.com/100x100.png/00cc55?text=business+enim,2025-02-22 00:00:00,2025-02-22 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9871,1,198,50,2,debit,4c27d9bc-c2de-381b-b68c-d6ef4f205db3,420.0,EUR,Loyer colocation,Bernard S.A.R.L.,https://via.placeholder.com/100x100.png/00eecc?text=business+ad,2025-02-01 00:00:00,2025-02-01 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9872,1,198,50,2,debit,10883128-0647-3230-8fae-84d719e072c1,65.0,EUR,Charges/Eau/Gaz,Rossi,https://via.placeholder.com/100x100.png/007755?text=business+repellat,2025-02-05 00:00:00,2025-02-05 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9873,5,200,50,2,debit,c636ff39-0254-3e1e-ad6b-0ede619813eb,20.0,EUR,Internet WiFi,Bouchet SARL,https://via.placeholder.com/100x100.png/00cc55?text=business+alias,2025-02-15 00:00:00,2025-02-15 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9874,1,197,50,13,debit,862bee95-f371-352f-a12f-21350cfd4091,15.0,EUR,Forfait mobile,Perrin Salmon S.A.,https://via.placeholder.com/100x100.png/005511?text=business+iusto,2025-02-10 00:00:00,2025-02-10 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9875,5,200,50,3,debit,b355580f-31f3-39ca-9a7e-7aea9816f08f,40.0,EUR,Abonnement transport,Bouvier SA,https://via.placeholder.com/100x100.png/006622?text=business+occaecati,2025-02-01 00:00:00,2025-02-01 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9876,1,197,50,5,debit,cb193c3f-4a07-30a9-a5de-f7e54eb9345e,20.0,EUR,Salle de sport,Voisin Renard S.A.R.L.,https://via.placeholder.com/100x100.png/009955?text=business+qui,2025-02-25 00:00:00,2025-02-25 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9877,4,199,50,1,debit,5d4f2b48-e4d8-37b6-a6b9-ac1f734b7db3,35.25,EUR,Courses alimentaires,Gomez SA,https://via.placeholder.com/100x100.png/007711?text=business+aut,2025-02-27 00:00:00,2025-02-27 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9878,1,198,50,1,debit,4fbcec72-ba81-3191-a00f-2a3eab35b6f1,7.37,EUR,Restaurant U / Cafeteria,Hamel SA,https://via.placeholder.com/100x100.png/005555?text=business+enim,2025-02-15 00:00:00,2025-02-15 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9879,4,199,50,9,debit,7010ee17-6733-3bcb-a086-fbf26eb50e15,25.97,EUR,Livres/Manuels,De Oliveira,https://via.placeholder.com/100x100.png/00bb99?text=business+ut,2025-02-17 00:00:00,2025-02-17 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9880,1,197,50,4,debit,2a4221b6-cff8-3ce0-9334-2b4dda805f7a,49.24,EUR,Vetements/Chaussures,Gilbert,https://via.placeholder.com/100x100.png/004422?text=business+consectetur,2025-02-06 00:00:00,2025-02-06 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9881,1,198,50,12,debit,b880bb58-f607-3334-ba83-75f99f33fff4,73.74,EUR,Epargne/Urgence,Guyon Bertin S.A.R.L.,https://via.placeholder.com/100x100.png/007722?text=business+fugiat,2025-02-23 00:00:00,2025-02-23 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9882,1,198,50,12,debit,1185b724-a594-3726-a53e-40860a3ff5ef,77.71,EUR,Epargne/Urgence,Vincent S.A.,https://via.placeholder.com/100x100.png/00bb77?text=business+minima,2025-02-12 00:00:00,2025-02-12 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9883,5,200,50,1,debit,d2a89795-328b-35a0-b1c4-4a8a12afa95b,12.61,EUR,Dejeuner entre amis,Huet,https://via.placeholder.com/100x100.png/00cc22?text=business+iusto,2025-02-27 00:00:00,2025-02-27 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9884,4,199,50,1,debit,061ce51a-2481-38b5-98e3-01898786e750,7.01,EUR,Restaurant U / Cafeteria,Langlois,https://via.placeholder.com/100x100.png/0022dd?text=business+iure,2025-02-18 00:00:00,2025-02-18 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9885,1,197,50,4,debit,1193ad42-6d58-321c-9633-d90b4e096b28,30.91,EUR,Vetements/Chaussures,Alexandre SARL,https://via.placeholder.com/100x100.png/005511?text=business+suscipit,2025-02-22 00:00:00,2025-02-22 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9886,5,200,50,4,debit,828d72b5-05d1-370f-b192-16a6514ba8da,21.73,EUR,Sorties/Soirees,Moulin Gautier SAS,https://via.placeholder.com/100x100.png/00aaff?text=business+rerum,2025-02-25 00:00:00,2025-02-25 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9887,5,200,50,12,debit,80f02f6d-264c-3f16-95b3-b5a699c0cb0e,67.96,EUR,Epargne/Urgence,Vallee Launay S.A.R.L.,https://via.placeholder.com/100x100.png/007766?text=business+vel,2025-02-02 00:00:00,2025-02-02 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
9888,1,198,50,6,credit,9c7ac2d2-2a25-3e77-8ab2-a9a7489cdf17,500.0,EUR,Bourse mensuelle,Lelievre,https://via.placeholder.com/100x100.png/00bbaa?text=business+facilis,2025-03-03 00:00:00,2025-03-03 00:00,3,Denise,Alain,,agathe.guillot@example.org,,,
